Protein.Group	Run_partial_R2	Plate_partial_R2	Group_partial_R2
Q9UJW0	0.0704448820745968	0.0248921148816373	0.000151460047749622
Q9UJ68-5	0.0449778779263363	0.0297152857188108	0.0252879807989599
Q07866-4;Q07866-6;Q07866-7	0.0199005911846256	0.0245500221261126	0.00458316673585982
Q9UKE5-4;Q9UKE5-6	0.0411726457109378	0.0357670720905563	0.0132583135688237
A0A1B0GTC6	0.0207569743826248	0.0187319819571162	0.0281826714729739
Q92905	0.0661076699748223	0.0952511078557525	0.0244584939140206
P00747	0.0253965983279059	0.00270614745787577	1.03324463222873e-07
Q6ZMP0	0.0133707877891039	0.0210175357667813	0.00693111841049426
P48163	0.0278745804328804	0.025103109536688	0.000980743988515831
Q9UHV9	0.0397977282982912	0.065440899730621	0.0170761449276617
P06396	0.0253463284254897	0.136782585436958	0.0120148362386281
P00441	0.00612251748672664	0.0555780807458651	0.00309267282585849
O95445	0.00361224737638531	0.0249506687818689	0.00504356578712816
Q96JJ7	0.0369793223704505	0.0468767942330348	0.0266006095447139
Q92598;Q92598-2	0.0223812664125006	0.0506123272043271	0.0302969034291702
P53990;P53990-2;P53990-4	0.00783364073897812	0.0183659043122872	0.0198035353319917
P67870	0.0662508838251994	0.0439056711760962	0.0196479600224923
Q96JB5	0.0197773379311358	0.0430476963498985	0.00200468314630999
Q9NZD2	0.0548497114903749	0.0563502898569872	0.0143615603321359
O75356	0.00628255082334461	0.018110444677632	0.0108859370548785
O60637;O60637-2;O60637-3	0.00200423624127236	0.0382562771796244	0.00268712982686382
P49821;P49821-2	0.0149542796920134	0.00039422365671856	0.000192861543850224
Q14011	0.0197477455570255	0.0410289560247819	0.027552018980345
P08574	0.0290486742261255	0.042198745230793	0.0051939980678001
Q99714	0.067789578036828	0.0704641538628363	0.0160718671454118
P23588	0.0279888112442228	0.00450093909652156	0.027238167776224
P14209;P14209-3	0.0498294123291215	0.011505681809435	0.0148410589500967
P02656	0.0140668310837315	0.028159581087591	0.00952439335597565
Q71RC9	0.0941116056046426	0.0390320793398914	0.00130637763204236
P17066	0.0175638800148187	0.0376606808707052	0.0339554867133086
O75190	0.0356332561038105	0.0770675912439914	0.0150856175031463
P57103-2	0.00961343520992378	0.0183574519027581	9.91205476296589e-06
P62826	0.0604423453272679	0.0103917200879513	0.0089452679639207
Q15758	0.0304789710333491	0.0609910239762873	0.000847980757979298
Q86U17	0.0393820857920178	0.0283230503937888	0.000102259206230632
Q14315;Q14315-2	0.0231084945558412	0.0409492002013623	0.00463897081293681
Q5MNV8	0.00293562789346572	0.0224161110255115	0.00343171635750707
Q8WVM8	0.0500217184626479	0.0551155422881784	0.0125773580396494
P47756-1	0.0279946310702007	0.0237986887054349	0.0528314322016276
Q9UIA9	0.0286330101906668	0.0297392126877575	0.0326198731014362
Q13043	0.0473201649213816	0.0449867266004262	0.0132731997555597
Q5W0V3	0.0224612048060918	0.0839043439856552	0.00304516827758099
P08670	0.0202626469271028	0.0394349820651145	0.00525880947747218
Q13162	0.0589218268793145	0.0469112507439313	0.00599466604185229
P55060;P55060-3	0.0212950523931158	0.0419244240291989	0.0230814188271472
Q13126	0.0236483094749447	0.0234039955807174	0.0242058472755401
O43149	0.0717842926483882	0.0641199529915796	0.00828973582239867
Q9UI12;Q9UI12-2	0.0523929864482526	0.110351986589813	0.0164964186243129
P04406	0.0102932591752841	0.00297685615120107	0.0442973255826858
P04439-2	0.0278717114451953	0.0182810823086542	0.0260734050781979
P19021-5	0.00927668611715882	0.00516576479896196	0.00133768345299177
O00187	0.0137276880963673	0.0295690181211874	0.0122815041738001
Q9Y2T2	0.0396136084231173	0.0820949927885728	0.0208655383931229
Q9GZZ9	0.0332089295218798	0.0440504480393225	0.0367980712901317
P10827	0.0046306154125012	0.0892854477081007	0.00489792435690781
Q2TAA5	0.0360374129445812	0.039769244168782	0.0197216581846084
P98160	0.000654084279119822	0.0011969086140374	0.00309759025567649
Q05940	0.0918068337029488	0.0507269698108493	0.000795740340654448
Q9Y2X7	0.0401851583041406	0.0418334192635967	0.0123882061040592
P28906	0.0335816538518893	0.00127799947017159	8.80858947700815e-05
Q13442	0.00455592947317234	0.0108687865387949	0.0231708520593213
P22352	0.0208731208897535	0.00614376276653241	0.00134296126080913
P51153	0.0466381945994413	0.0176838991062511	0.0112956751675132
O60313-2	0.0397383125822132	0.063040571923353	0.00736394477796473
Q9BWP8;Q9BWP8-10;Q9BWP8-2;Q9BWP8-4;Q9BWP8-6;Q9BWP8-9	0.00633942656829197	0.0666676753946164	0.00907902131910316
P61353	0.0132275185991645	0.0603934128106959	0.00204596809193404
Q15311	0.0387175912831711	0.0133213016918914	0.000645281970011035
P11908-2	0.0390393112057549	0.0214538074367773	0.00166945859581814
P17931	0.00773349555712731	0.0591862266984912	0.0185609466439451
P61421	0.0381775115371402	0.0116938408658535	0.0120224641046029
O60262	0.0565167660346606	0.0417347356698495	0.0230938101884051
Q9NSD9	0.0529752414305934	0.0881122969009937	0.00714626865483175
Q92556	0.035111266895671	0.064165401341007	0.022931686257612
O60346	0.0287262465062468	0.0874677661275606	0.00606542727558092
P53992	0.0671970842819049	0.0901139750274084	0.0178767045160239
Q86YW5-2	0.0264813828070159	0.0543102963365401	0.00942997587375487
P47985	0.052532122180654	0.0373298088922044	0.0169683955708629
P62829	0.0176963798004379	0.00546663176481898	0.000952627862974896
P31930	0.0379995823517388	0.0303360383927408	0.0185149099904384
Q9NZ32	0.0786228355023305	0.0884313430700138	0.0157001196261367
P17936;P17936-2	0.00577513510221258	0.111914293561422	0.00354828812687851
P35998	0.0409837307773634	0.0384751827924809	0.0138137442794132
Q7Z6Z7;Q7Z6Z7-2;Q7Z6Z7-3	0.0451777263480384	0.0607556709945564	0.0235293294319903
P13598	0.0343755876055575	0.0457253249515118	0.0209050745594072
P00492	0.0374187429255061	0.0354989940923471	0.0360506442166542
P60228	0.0495364134815038	0.083722859905514	0.0137236069975664
Q12931;Q12931-2	0.0344939816367514	0.0483326189857247	0.0118221996739909
Q5JR59	0.0123803800153283	0.0256494323818828	0.00619795321882913
Q8NFQ8	0.033549036544055	0.0393850777039549	0.00341404162399869
Q8N9N7	0.0155468400246172	0.0539160937142271	0.0201015573430103
Q14571	0.0280867672499881	0.0602286416015758	0.0119199889661296
P07954-2	0.062011641997494	0.0807100523548226	0.00329125247372763
Q3ZCQ8-2	0.05835150780678	0.0779423494286735	3.39590902221994e-05
Q9UJJ9	0.00369281811255287	0.00208686421800629	0.0405692352794774
P30273	0.0232926687436636	0.0284540285207696	0.0306456940964095
Q96IU4	0.0295963758292624	0.0448006856805604	0.0189945658373782
Q9C0H2;Q9C0H2-2	0.087458040668295	0.0515542597236672	0.0070678172498274
Q8IZ83	0.0214480921712896	0.0212486854165187	0.0310677114584734
P21281	0.0440975953069178	0.0266107147400132	0.0303446780467185
Q9Y4I1-3	0.0435392333466266	0.0384778010313945	0.0179530817349461
P61201;P61201-2	0.0344092203175683	0.0701052257676551	0.015296831027045
P80303;P80303-2	0.0250361447055403	0.0879430399517623	0.0184184671830257
P25789	0.0437481474537042	0.0267038229723666	0.0268518463839364
Q13131;Q13131-2	0.0343374923021963	0.0624923692003783	0.0156384332776069
Q15629;Q15629-2	0.0282539348897985	0.0420919684439447	0.0076633050845545
P48556	0.0381118520315176	0.0674902919995082	0.00957615403798874
Q9H9T3-4	0.0124314367711069	0.0373562689575609	0.00924140889270667
P20936;P20936-2;P20936-4	0.0436133504517408	0.033496631234413	0.0133086375464246
Q9BUQ8	0.0164029634612234	0.122049445294086	0.00641782410955535
Q14999	0.00104190043170634	0.0369285462670202	0.000533415615606113
P04004	0.0395510937675808	0.0143195912839051	0.00816175526197089
P30419	0.0560649755004217	0.0314251416216653	0.0168167294874405
P62879	0.0340783806673553	0.0697470245496178	0.0252823124425201
Q15582	0.0198457820013983	0.0711635276457733	0.00370235474689928
O43237	0.0331817018673914	0.0216891735579034	0.00179244990227885
Q9Y6C9	0.0551132349334787	0.0637863605301847	0.0105306001583976
P09917;P09917-2;P09917-3	0.016631821388667	0.0553268824020312	0.0104704698839915
Q9NR12-2	0.0227942550233294	0.0286898581736824	0.0134354426130166
Q86SQ4;Q86SQ4-3	0.019147966332077	0.0613253192848522	0.00959587721000928
Q9Y274	0.0452255298546827	0.0702436568196292	0.0251482499977318
Q96PM9;Q96PM9-3	0.0309417824020331	0.092733900082451	0.00935407442598461
P80723	0.00467168646409741	0.0380877058598303	0.0181567462174949
P52943	0.00689849554639523	0.0663982340727093	0.00409397161022099
Q8TB61-3	0.0456969868461245	0.0242521150945347	0.000257175976275383
P19634	0.0514405673475221	0.0286703694514869	0.0251634014590252
Q04771	0.037191291377038	0.0325007074840805	0.0237506606193347
Q7Z478	0.0201800955649139	0.098736677775023	0.0157483874216416
P63279	0.00802928568841305	0.0201484796079819	0.000922601688081977
Q9Y210;Q9Y210-3	0.0306415141191617	0.057924135433435	0.0130479782788663
O95428;O95428-5;O95428-6	0.00522009251585847	0.00730192354773886	0.0096656169758745
P50213	0.0968891711630549	0.142792244035061	0.00226015227818009
P55884;P55884-2	0.0343462091752772	0.0725034829684029	0.0152800984474301
Q92747	0.0249981948192671	0.0373552873686474	0.00906856276723225
Q9UGI8	0.0130262607732685	0.0370138776962853	0.00201886722849335
P51151	0.0197644248703248	0.0608595173286406	0.0126072334960654
Q9H7J1	0.0506428552588732	0.123005694496954	0.0289887660076939
O75326	0.0157769241971917	0.117582011729059	0.022824158988681
Q15836	0.0253710272498048	0.0554933266099123	0.0117163978525244
P28161	0.0516933296077327	0.0197939923529325	0.00101936876025321
Q9UBF2	0.0438074704334062	0.0510229668093508	0.0203942999129438
Q9Y230	0.0322504498925091	0.0426656501013215	0.0200857280163694
Q99436	0.0589530953409199	0.0385493777936152	0.0262577273187073
O00116	0.0333099129216675	0.0545027703718285	0.0073543165460855
Q9UBN7	0.0375883446997841	0.0507954394766412	0.019178631911689
P55809	0.0573618559730452	0.0848069784982458	0.00214793513170217
P34896-2	0.0810523573640226	0.0662444184748318	0.0442974052586348
Q6ZMI0	0.0763103661470002	0.0198827702527848	0.00358992596945043
Q9NQ79-2	0.0112610836165148	0.0122902840333352	0.000104558077914634
P08123	0.0238157602961029	0.00459318916370545	0.000279403646933759
Q658P3-2	0.0506332407894583	0.0111217329867371	0.00149199765598694
O94812;O94812-2;O94812-3;O94812-5;O94812-6	0.005277990122707	0.0659903066772571	0.00473274476395932
Q96T51	0.0382583927294075	0.0524645417727281	0.0197069187383921
Q02985;Q02985-2	0.00329553484833737	0.00865376655679809	0.000147749048065746
P61225	0.0242090279825181	0.0264958365369939	0.0242866362053656
P34897;P34897-3	0.0542256044740318	0.0144746066131492	0.00843214488803595
Q6ZRY4	0.071618240737645	0.0558070179986779	0.00325277504123935
P62913;P62913-2	0.0764064722848941	0.0921058670473927	0.00109048657840677
Q9BZE9;Q9BZE9-2	0.121238723761949	0.112163323814509	0.00421808556649248
O75962;O75962-4	0.0270865834910991	0.0299724790122892	0.00523596349267553
P09110	0.0341102327175242	0.0492919354114479	0.0225189900186268
Q9NP78;Q9NP78-2;Q9NP78-3;Q9NP78-5;Q9NP78-6	0.0070625133509858	0.0860834884409351	0.0064301538981525
Q9UHG3	0.00825426136026639	0.0356207826041251	0.00688826150048544
P51793;P51793-2	0.0705613108331439	0.0463642793058893	0.00454323751188804
Q96QS1;Q96QS1-2	0.0324073583413662	0.0270505526486109	0.0197005020326969
O00391	0.0471683806868839	0.062444247223559	0.00348317372887091
Q9BUD6	0.0162931081267067	0.0126224838028684	0.0214462343307261
P04899	0.0333696185414888	0.0482467181051343	0.0261609147416038
Q5T4S7-4	0.0331986944254917	0.0456201458956646	0.0225667764786351
O75683	0.0101202309074214	0.0139262986518931	0.00941039263405287
Q9UQ16-2	0.0264848348792715	0.0527932498060789	0.0147884368986689
P40227	0.0137968530909604	0.0201507261350289	0.0328395887916188
P11310;P11310-2	0.0472561682865185	0.0441817220039563	0.00302336290342695
Q6ZWT7	0.06996721791131	0.0268174623757269	0.0198638924330533
P07225	0.00247694064552073	0.0820640548198691	0.000613759076910976
P16070;P16070-10;P16070-11;P16070-12;P16070-13;P16070-14;P16070-16;P16070-17;P16070-18;P16070-3;P16070-4;P16070-5;P16070-6;P16070-7;P16070-8	0.0099019305004399	0.0638977920907665	0.00625296183999424
P02749	0.0588566456732668	0.112210477501506	0.00902149186525133
O15539;O15539-2	0.0778303512176512	0.0758682442845087	0.00821588239199076
Q6DHV5	0.0111498477341455	0.0277436076160632	0.00189109137067022
Q9Y6Z7	0.00844358521027711	0.0758839435079085	0.00576040113151669
O00505	0.0540607815386485	0.0487931295850209	0.0173606980889798
Q15771	0.0435024090194482	0.0543079836806878	0.00189073325822178
Q9Y2L6;Q9Y2L6-2	0.047507670887077	0.0611629044106048	0.00634188386784633
Q9HB90	0.0991518594908996	0.0524690594611744	0.0016028583592329
O15417	0.0210591435075604	0.00555931197545406	0.000793010054406209
Q9H425	0.0634164926248458	0.0281775871140534	0.0203321349435726
Q13347	0.0221789239054782	0.0488550297492894	0.0206036080272586
Q9Y3Q8	0.0226770648989498	0.0656453190714418	0.0246892998686174
Q9UPX8-1	0.0345802031715546	0.0665293351864262	1.11159870775399e-05
Q8IVF2;Q8IVF2-3	0.0146296141596874	0.0272341447530359	0.000455535596575121
Q8ND76	0.063413501749569	0.0301547137507253	0.00903903642358845
Q14697-2	0.0263514622592586	0.0480376332390007	0.0261903557813255
Q15436	0.0628207715828377	0.0533811842989401	0.0105948679960911
P07339	0.035757343811828	0.0592159790534248	0.0283978639079822
P53814-5	0.032265296856657	0.0432454299159859	0.0137725627449744
Q9Y5X1	0.020166252750817	0.0388331720042283	0.0120523017975105
P49755	0.0414956154451293	0.0259000185213203	0.0124524619024894
Q96RL7	0.0351695654005853	0.0580228159580065	0.0332958912466745
P12111	0.0215510369528091	0.00858230190634742	0.0109981060329856
Q8TDX7	0.0283992814730627	0.0472187213757809	0.0203559117790661
Q04759	0.0337336405150803	0.0741963425941377	0.012293880052913
Q6YHK3	0.0283928794834966	0.0688081075381263	0.012236075001745
Q9Y4E8	0.0363186211714506	0.0318696708045817	0.0245476622916941
Q8TCT9-5	0.0569212784743498	0.083894869934647	0.0235965112305371
Q9Y6D6	0.0466744781372773	0.0721573880512626	0.018991719442386
P63218	0.0204379316245976	0.0342887751453157	0.0284933495252325
P05164;P05164-2;P05164-3	0.00148719961936456	0.0124658156553874	0.00106702399354224
P78410;P78410-2;P78410-3	0.027204428273985	0.0555613299649894	0.0279598748047599
P10321	0.0448960557684855	0.011804153620753	0.0107822570254218
P09668	0.00245837653908967	0.0136593336635687	5.65831724130042e-05
P36959	0.00484796746391605	0.0154271295318446	0.0329854614026473
Q8NC51-3	0.00181701777418769	0.00318459539552232	0.0199085921180182
Q13790	0.00241436258834641	0.013847042672707	0.0192223827978108
O15230	0.0109909517152219	0.0143884369790111	0.000107052365851723
P48061;P48061-2;P48061-3;P48061-4;P48061-5;P48061-6	0.00842071275132747	0.0232390412892001	0.0232756639857055
O95260-2	0.0273819320028577	0.0501182333357891	0.0240211597204672
P53680	0.0231701731918522	0.0750917207388977	0.0139838244276816
Q08380	0.000980139828978208	0.0541917193363945	0.00589124548866384
Q96D31	0.0421145617665815	0.0486589578350429	0.0169827177315099
P56378	0.0344096675755744	0.0122837915943816	0.009769094974435
P04424	0.0208265149218285	0.0278220911831404	0.0137030889783765
P28340	0.0478455116380876	0.0882348131714722	0.00145524009959621
P14543	0.016978635641032	0.0170211997557512	0.0235615277061494
O60884	0.0445672579445695	0.106256234835073	0.024054888089071
Q9Y5X3	0.0316045795958544	0.0343443889009503	0.0103700480476713
P01876	0.0173614279109121	0.0147997037845458	0.00142167787967705
Q8NE86;Q8NE86-3	0.0225538593128932	0.0482998033518966	0.0097078516930976
O15040	0.0036319940203441	0.0275165383840486	0.0071434557168237
Q9NRG1	0.0315721267663869	0.0465977322868385	0.0106016172429871
Q6Q788	0.015531977662675	0.0489585492590947	0.012186643560165
P38571;P38571-2	0.0273843742489635	0.0587827275241415	0.00261810627922341
Q9Y385	0.0471369912539176	0.0556892186937537	0.00297656831926759
Q14642	0.0538000056902835	0.0208047282816613	0.01674729344224
Q04637-8	0.018390410650117	0.0566691138721781	0.0237932248702746
P63173	0.00309593989792906	0.00470804155975039	0.00054808721398576
O00186	0.0376456723103892	0.0628164430380182	0.0293862872262729
Q99460	0.0238635612798158	0.0200506922233459	0.0146898570800012
P35711;P35711-2;P35711-5	0.0398349537276989	0.0680722341697286	0.0090676576996623
Q15389;Q15389-2	0.0724523325452974	0.0602984677859811	0.0407997378475929
Q9UHD4	0.0044447782978694	0.0176693934230118	6.60507716150882e-06
P11586	0.0213073204440247	0.0364947433136377	0.0359453332127177
P22681	0.0354225937233925	0.056442985176061	0.0177951089177695
Q9NPA2	0.0193856226566932	0.0614073162151971	0.00531038648489616
Q9H6X2;Q9H6X2-5	0.00859075315057773	0.0597296918559549	0.00209327238241762
Q6V0I7;Q6V0I7-3	0.015220410152124	0.0290931192888337	0.0288653570868461
Q8NE71	0.00805676465057332	0.0403580935449082	0.0103254949655663
P55735;P55735-2;P55735-3;P55735-4	0.0188122473580074	0.063584467730819	0.0115531950160218
O95466-3	0.00501900753898412	0.0515233355935403	0.0327278715898127
O15120	0.032320342005027	0.0399950410045693	0.0258490639779427
P51159	0.0633585101457227	0.0808194803817901	0.0241039212884464
Q9NUQ9	0.029754052275522	0.0397988325498622	0.0253109819430736
Q8N128	0.0897367247782386	0.0972290018809005	0.00207828911382447
Q9Y5U9	0.0433863800990823	0.0438290274856238	0.00173173052105615
O43752	0.109820774402878	0.0749403177596399	0.000749188578004529
Q8NBS9	0.0312068211388634	0.0471887202818407	0.0265433753033478
Q9Y265	0.0238002989177312	0.0224331180950935	0.0234180340564873
Q5T447	0.0331758722370712	0.0730882390767816	0.0274469626766942
Q96PD5	0.00892814010855716	0.00855289525572587	0.00263545205434027
P15586;P15586-2	0.0474138872601898	0.0238928641184491	0.0140817355227339
P38117	0.0500534370483662	0.051380632985642	0.016743514998674
O60496	0.0164340236281582	0.0318324146419697	0.00845156069492557
P35914	0.0990796167883663	0.023677346539967	0.0055404816729963
Q8NBQ5	0.0536642596307129	0.0504893366902982	0.00850770506280166
O94874	0.0440130793274502	0.0567745674754018	0.00894423059503404
Q8N1G4	0.0115997296976848	0.0158742491117865	0.0197309584278069
O60762	0.0495292743410868	0.0598232589216216	0.00840789990789744
O75874	0.0206213456497133	0.036436452621455	0.0549533056318119
O15400;O15400-2	0.0154067775147661	0.0080485141449573	0.0137169804851182
Q8N5K1	0.0588537218072792	0.0524967668077438	0.031642803960456
Q9Y2J2-2	0.0149038173588145	0.0161599567527894	0.00564880571510109
Q13496	0.0338128691808949	0.0869254115896779	0.013733651761323
Q96NW7;Q96NW7-2	0.0177540479641953	0.101393886957267	0.00886269187695129
P62195	0.0352753168819024	0.0293493590295736	0.0256228075131862
Q96FW1	0.0178085799142722	0.056650464568935	0.00569239521453452
P39060;P39060-1;P39060-2	0.00587996847789728	0.00390379078970582	0.00635840010411027
P20042	0.00137166792831466	0.0144804451656793	0.02411100110343
P35241	0.0214805501211392	0.00929296384683957	0.0217998905112184
Q15370;Q15370-2	0.0106340589665168	0.0234073014588347	0.0281826488580967
O95674	0.056321547510247	0.0719987861748652	0.00679160739542812
P29965	0.05185283593451	0.0211896412021991	0.00432770212528929
Q12841;Q12841-2	0.0162509179732438	0.0826074202768213	0.000498966358252539
Q14088	0.00582401076037476	0.0397434156833296	0.00905171091574666
Q9HD20	0.0494245881101608	0.0494969433121345	0.00717732821093416
Q9UNH7	0.0226104874625146	0.0277002878887714	0.0224899311343486
Q9Y371	0.0268824957340486	0.0410650699275442	0.0127703115532739
B9A064	0.0232830008885236	0.0153376150574621	0.000213037065861046
P17812	0.0591878340266196	0.0986073668288378	0.00501457743662786
Q99501	0.0516953597295528	0.0642934931516512	0.0145661494929398
P59665;P59666	0.00144902346130815	0.0154422938045859	0.00271215448016912
O95571	0.0741497530428392	0.0413310176811464	0.00408062718656089
Q14155-1	0.0437568103811594	0.0822666976244555	0.0172956804199061
O95747	0.00529823594384073	0.0124490521390809	0.0138937225925314
P16035	0.0216918989893485	0.0606434994108087	0.00120018287545888
A0A0B4J2D5	0.0470897273518244	0.0274068299654897	0.0166380198152281
P42025	0.0320943530011274	0.0402212176856009	3.52113516309876e-06
O60268;O60268-3	0.0141701911811675	0.0502173934317623	0.00627417564302689
P35858-2	0.018447439541462	0.0132660008593756	0.0051093666308179
Q16799	0.0424076058657427	0.0598845091643219	0.0152478061829925
O14745	0.022370521767362	0.0373710970277618	0.0283934199092182
O00233	0.0232929196858004	0.0126922212472625	0.0374058944580054
Q5VY43	0.0285064935367304	0.0202568092698623	0.00755737756747311
Q13404	0.00582462077521522	0.023384767707268	0.0381014175245156
P31949	0.0360015545518545	0.0252521921793075	0.000378237281453781
Q00796	0.00637278450814841	0.00583193702200679	0.0173879595337415
P05019	0.0552520872880869	0.101671342213908	0.00243824087398345
Q86UE4	0.0367548550156542	0.037020559527856	0.0155718012833287
Q9Y6E2	0.0129937981257059	0.0630806980807521	0.0282993930915877
Q9UBS4	0.0240925187761216	0.0698760282300893	0.00871978351732232
P25325-2	0.0135576334178409	0.0479526320641591	0.0312633872613891
P35542	0.00399412995460813	0.0126183658781302	0.00316418313863606
Q9UBQ7	0.0530130048433841	0.037261715124843	0.0245419510063082
Q8NBP7	0.00364161485607177	0.0211652060681879	0.0105331801268777
Q15388	0.0758940162175323	0.0773018537025598	0.000887427070139875
Q99969	0.0272512387271114	0.0311508893465555	0.0305897380929647
Q15185;Q15185-4	0.03247755553793	0.00968665153663907	0.00113784786158324
P15529-2;P15529-3;P15529-4;P15529-5;P15529-6;P15529-7	0.0362071488680289	0.0411534409556122	0.0221062730807764
Q9UHB6-4	0.0380028550642736	0.0394710316967631	0.0140641370628729
Q6IN84	0.0303733325128952	0.0488830587149101	0.00101724950184017
O95721	0.0488070004487518	0.0409452749362965	0.0149827098270507
O75954	0.00950600135134136	0.0636111930645724	0.00497610391601266
Q96RI0	0.0509067561644458	0.0379645972408605	0.00630271223900718
Q06323	0.0268918389939026	0.0516324872752295	0.0428550850835869
Q96CW1;Q96CW1-2	0.0280816262991274	0.0456804708908042	0.0262731610317698
Q9UBM7	0.0442875154792688	0.00975641051707548	0.00637231400898862
P13929	0.0126852671348531	0.00159111138725845	0.0285916316622317
Q3LXA3	0.0564277480000653	0.0364484180499072	0.0182612847573219
Q8NBF2	0.0350850804174565	0.0305218766090103	0.013416871029685
Q14696	0.0251272279867168	0.0346066672251683	0.0189848171775202
O15327	0.0234400930729428	0.0508886903102369	0.0193106004430454
Q9UEY8	0.0295204714293056	0.0379328225986007	0.0167718970083545
Q9Y3E0	0.135018410706782	0.0361011230887262	0.0035875382697414
O14639-6	0.0464164599161989	0.0224337804784439	0.000184284511241234
Q9BX67	0.0209263779672938	0.0275829965260367	0.0100247425060047
Q9H6Q3	0.0476650207050968	0.0371740387575774	0.00599185339167756
P56381	0.0482130682457345	0.0615613771063243	0.00411793342434274
Q15796;Q15796-2	0.0371810045068806	0.0620197883465004	0.014432665533965
P49913	8.69311514771377e-05	0.0578561690916965	0.000391733117923998
Q07666;Q07666-2	0.00331020192306014	0.0115608161239597	0.00437955680733068
Q8NE01	0.00601302825461444	0.03158474968639	4.61632192020803e-05
P51665	0.0248569932023439	0.0825091019221928	0.0297398419787671
P46459	0.0175603945699602	0.039350812717729	0.0358102739151656
Q8TDM6;Q8TDM6-4	0.00926252922608062	0.180741056058112	0.000364886526061226
P16152	0.0476654927747484	0.0492792170039871	0.0272268112132437
P02760	0.0140854966571875	0.0609624324807947	0.000598352619828577
Q13813	0.03589552777454	0.0372180112359705	0.0173887327863112
Q8N766;Q8N766-2;Q8N766-3	0.0443795599126139	0.042612789586877	0.0117284665893247
Q08397	0.000382697191983473	0.00340331353735511	0.0256815402247185
Q9Y5K6	0.0535568286262066	0.0413769012977538	0.0153276941862068
P20851;P20851-2	0.00606951522134616	0.0631555885417949	0.000371996580740392
O60331-3	0.0294360767397925	0.023373363447769	0.0259362075469974
P17252	0.0256329610897007	0.0476850754811218	0.0233756343264109
P60985	0.142668940616329	0.0650782697321602	0.00579039771134076
P23258	0.0425508368787326	0.0340396210214456	0.0150923402414131
Q15369	0.0260803865468785	0.045127743846442	0.0143510793223662
Q86UX2	0.0026282268105982	0.0705932793504837	0.00447016444024314
P06730;P06730-2	0.0219411753635142	0.0674099270251157	0.0198915969407382
A1L3X0	0.124284325466568	0.0733912527063618	0.00388306062762397
P49748-3	0.0386350045980604	0.0478445137570352	0.0250463846937749
O43396	0.0624396740693113	0.023886650036648	0.0115681139015537
P55160	0.0267769275697897	0.0469732276633329	0.0218814720984796
Q9UEU0	0.0380793958769719	0.0263372021870657	0.0118983436199128
P61020	0.0351767472366094	0.0429649420288206	0.0187424634378382
Q02153	0.0598783939545429	0.0537003889506715	0.0130121779968534
P09497-2	0.0385635523254115	0.0420852032152243	0.0169281541735773
Q13564;Q13564-2;Q13564-3;Q13564-4	0.0650484869038804	0.0497421345884204	0.0250859700093456
Q99715;Q99715-4	0.00238455036801017	0.0184829626098431	3.46396238941921e-05
O95292	0.0371599335594056	0.0532130293191128	0.0168580370614905
P17980	0.0226123142670312	0.0382381962756048	0.0314759084758623
P43487;P43487-2	0.0440721676050071	0.0580886365459514	0.0228252546143749
Q9NVG8	0.0502524807150184	0.0335929692517928	0.0106621060645828
P47914	0.00207174842503872	0.0630189390224372	0.00360963341646252
P47712	0.0362327073632765	0.038101719337395	0.0170943341642481
Q02040	0.0189586006342105	0.0307676825260057	0.0227573753661782
Q02750	0.0155258274343223	0.0311234250572684	0.0212075443964887
P61758;P61758-2	0.0422682250996032	0.0489563788893439	0.021964736345953
P61073;P61073-2	0.0406229480878163	0.0269123963295701	0.00286594219933113
Q8WUJ3	0.000457901086181248	0.052041296337477	7.546160598928e-08
P15502-1;P15502-2;P15502-4;P15502-5	0.00695876151242328	0.0334383140820187	0.00208509253920605
P98194	0.0386550566745281	0.0405009644856975	0.0100978661972545
Q15005	0.036057684831992	0.0387938272230646	0.0213424694570842
Q96A26	0.0316797068466455	0.0332754565663326	0.000457994351742756
O14617-5	0.0510679886070483	0.0716460631624798	0.0129809424287563
Q969J3	0.0447961317792127	0.0566399094384508	5.07242601484999e-05
P21731	0.0405621539671723	0.0727862599463573	0.00935310360335382
Q9Y3D6	0.0594819802343481	0.0314495484702946	0.0171319613683594
P10599	0.0119856663988031	0.0354097779118216	0.0449949983671251
O15194	0.0574724133646088	0.0353351380229566	0.00555048338844951
P07359	0.0198060189690829	0.0642505096867235	0.0311851985681398
O60763	0.076293983122575	0.0473871656201182	0.0152835945113341
Q9NV96;Q9NV96-2	0.0475248511723854	0.107527123494461	0.018045700306788
Q8WWA1;Q8WWA1-2	0.0331210673789193	0.0807515002071794	0.00970417043348778
Q9Y5C1	0.00547370413850014	0.0842636334250085	0.000419998858994681
O15270	0.00197802593746587	0.000976594327035569	0.00129731604214556
Q96K76-4	0.0324135728212041	0.048967405873111	0.0130391486429293
Q9UL46	0.0237922633004671	0.0464063611531124	0.034119604575893
Q8TEA8	0.02348067270144	0.0267284921097063	0.0194724699370429
Q8TD55	0.0330708842244017	0.0325562653049937	0.0298070793196731
Q9NW15	0.0277939842696979	0.0379023530235925	0.000592900414448796
P35555	0.00835930369290483	0.08756753009728	0.00278816604454848
Q96MK2	0.0540540563283839	0.0603521073051549	0.0120720915961683
Q9GZU7-2	0.0380791194096284	0.0738080340996098	0.0285081098393469
Q92882	0.00965791306931535	0.0405352317004765	0.0140584562238936
O60240	0.0259404486278378	0.0384000816667126	0.00558941458155871
